Id,SalePrice
2735,133521.8228822646
2736,137937.26695726253
2737,110189.84670192923
2738,133207.5149791185
2739,148758.96188638042
2740,142051.2204771967
2741,151796.1915399951
2742,183881.9800588397
2743,156625.99921908983
2744,168077.90704177518
2745,145810.76530563153
2746,130098.04111838804
2747,177654.1071065447
2748,122202.19560480198
2749,133891.72560798185
2750,112654.73333268151
2751,128711.96949241622
2752,223107.04633193993
2753,137523.86715384206
2754,232532.8847528198
2755,138964.60988059652
2756,81081.08783955972
2757,66101.96453661824
2758,78827.56403423047
2759,169547.87143696263
2760,126766.53749093578
2761,137553.20141811206
2762,133403.07275466353
2763,195602.65036677444
2764,173554.06010884044
2765,275858.1072567863
2766,120331.90813214329
2767,82956.52977482256
2768,126254.32746200245
2769,133984.41657458298
2770,158167.6939414396
2771,103182.5550767411
2772,90036.52229880175
2773,176319.04430277125
2774,147731.58168151908
2775,128812.2751065787
2776,139759.34205505942
2777,156105.06570698135
2778,126381.69917521135
2779,130029.9332037699
2780,99540.19024109503
2781,88404.81380057425
2782,82015.41451388877
2783,83756.3253506825
2784,113760.10944309935
2785,143291.45008174912
2786,44003.59805431352
2787,122773.31081714912
2788,59779.18421873455
2789,179080.82110428845
2790,100175.67822890633
2791,102159.8986284975
2792,53519.83126407798
2793,150008.67701273388
2794,82595.72879838668
2795,111308.74804088366
2796,85184.37878338859
2797,217064.6929088097
2798,122169.75061686628
2799,114275.37675543
2800,65844.32541875902
2801,109006.63026583628
2802,135970.8939811264
2803,175941.38357200817
2804,145077.87524113114
2805,114506.62180753742
2806,74918.43811166706
2807,170368.7343767178
2808,148669.08659933653
2809,117778.65107554157
2810,121645.40673950568
2811,180427.04483117338
2812,182710.65883344866
2813,154898.4557765086
2814,151035.0447645606
2815,108550.34562217921
2816,210517.41881944815
2817,156178.66639274912
2818,128111.77387699042
2819,197337.87024685447
2820,137884.2800656599
2821,120686.63485562889
2822,213535.2369564412
2823,316577.81747670565
2824,169544.30121250966
2825,173673.88711114705
2826,130826.79652710762
2827,140756.25847704723
2828,246066.8462669033
2829,231479.4972575973
2830,220071.77291598308
2831,195218.875516671
2832,231582.57668082864
2833,313669.93561539665
2834,230809.61540773936
2835,236077.29016454052
2836,208031.73087648468
2837,161484.15994359244
2838,141387.71376134362
2839,178312.6602882686
2840,201364.68507017696
2841,209869.0498496741
2842,233753.23484221892
2843,150797.66580661602
2844,160657.55904970816
2845,127378.40633768684
2846,213497.55361755867
2847,206512.6179876992
2848,217834.4800822791
2849,205113.84343769803
2850,283238.1179051638
2851,226930.96965994444
2852,226342.87505906317
2853,246184.20263988565
2854,148133.18240486502
2855,206771.33575530915
2856,207484.2147329852
2857,196447.5101281614
2858,218830.14049851085
2859,90435.37386301399
2860,109788.6828563061
2861,132444.70295279368
2862,201706.25471260305
2863,150904.44123361981
2864,260712.05288648533
2865,149653.4318358021
2866,162045.3290680529
2867,94318.03015156346
2868,109818.91253419957
2869,104364.49928262929
2870,115313.801173065
2871,76364.65496298103
2872,13051.812297002529
2873,93757.9837481464
2874,137037.21262183506
2875,110794.29812126665
2876,186436.17215947623
2877,156328.34846821177
2878,163242.01208703057
2879,125639.58479373716
2880,102664.89436034182
2881,140535.8533435287
2882,160113.00594023988
2883,185172.01366612804
2884,197054.95617523065
2885,178502.01650774066
2886,219619.21576786748
2887,115981.11997968583
2888,143303.26710632184
2889,41605.316818919906
2890,71462.03766040366
2891,140471.34072156553
2892,38615.02476009511
2893,89514.08574926064
2894,46914.691146929006
2895,335277.16996616055
2896,277060.13152142655
2897,211865.60423931084
2898,158812.16964692867
2899,230659.19323310436
2900,157508.88031771354
2901,213988.7976423347
2902,185968.687435342
2903,317789.22492243577
2904,343120.5136110676
2905,72959.74820321158
2906,218288.29455560265
2907,116918.4058173223
2908,122664.01633909362
2909,157040.25471523285
2910,62137.3078100424
2911,64107.45916953527
2912,155629.91413136633
2913,67632.96226996448
2914,59379.80019135741
2915,72856.03235459219
2916,68805.19459569539
2917,176384.75590152194
2918,103169.33692597675
2919,225939.34984862566
